Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Product Category,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare at Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,metafield.custom.clothing_features,metafield.custom.dress_occasion,metafield.custom.dress_style,metafield.custom.skirt_dress_length_type,metafield.custom.sleeve_length_type
aa9313,Elegant Wedding Long Dress AA9313,"<p>Embrace sophistication with this stunning long dress perfect for celebrations of love. Featuring exquisite details that flow gracefully, it’s ideal for weddings, whether you're walking down the aisle or celebrating as a guest. This timeless gown drapes beautifully, allowing you to showcase your personal style while making memorable moments. Pair it with delicate accessories and heels for an enchanting look that enhances your bridal glow, fitting perfectly into any romantic setting.  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Elegant</li>
<li>Bridal clothing</li>
<li>Gown  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Long, Flowy,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,IVORY,AA9313_IVORY_14,,shopify,2.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9313 AA9313_White-Ivory_1.png,"Flowy Dress, A-Line, Long Sleeve, Satin, Elegant, Bridal clothing, Gown  ","Wedding (Bridal), Wedding Guest, Formal ",AA9313,long  ,Long Sleeve
aa9313,Elegant Wedding Long Dress AA9313,"<p>Embrace sophistication with this stunning long dress perfect for celebrations of love. Featuring exquisite details that flow gracefully, it’s ideal for weddings, whether you're walking down the aisle or celebrating as a guest. This timeless gown drapes beautifully, allowing you to showcase your personal style while making memorable moments. Pair it with delicate accessories and heels for an enchanting look that enhances your bridal glow, fitting perfectly into any romantic setting.  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Elegant</li>
<li>Bridal clothing</li>
<li>Gown  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Long, Flowy,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,16.0,Color,IVORY,AA9313_IVORY_16,,shopify,2.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9313 AA9313_White-Ivory_1.png,"Flowy Dress, A-Line, Long Sleeve, Satin, Elegant, Bridal clothing, Gown  ","Wedding (Bridal), Wedding Guest, Formal ",AA9313,long  ,Long Sleeve
aa9313,Elegant Wedding Long Dress AA9313,"<p>Embrace sophistication with this stunning long dress perfect for celebrations of love. Featuring exquisite details that flow gracefully, it’s ideal for weddings, whether you're walking down the aisle or celebrating as a guest. This timeless gown drapes beautifully, allowing you to showcase your personal style while making memorable moments. Pair it with delicate accessories and heels for an enchanting look that enhances your bridal glow, fitting perfectly into any romantic setting.  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Elegant</li>
<li>Bridal clothing</li>
<li>Gown  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Long, Flowy,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,12.0,Color,WHITE,AA9313_WHITE_12,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9313 AA9313_White-Ivory_1.png,"Flowy Dress, A-Line, Long Sleeve, Satin, Elegant, Bridal clothing, Gown  ","Wedding (Bridal), Wedding Guest, Formal ",AA9313,long  ,Long Sleeve
aa9313,Elegant Wedding Long Dress AA9313,"<p>Embrace sophistication with this stunning long dress perfect for celebrations of love. Featuring exquisite details that flow gracefully, it’s ideal for weddings, whether you're walking down the aisle or celebrating as a guest. This timeless gown drapes beautifully, allowing you to showcase your personal style while making memorable moments. Pair it with delicate accessories and heels for an enchanting look that enhances your bridal glow, fitting perfectly into any romantic setting.  </p>
<ul>
<li>Flowy Dress</li>
<li>A-Line</li>
<li>Long Sleeve</li>
<li>Satin</li>
<li>Elegant</li>
<li>Bridal clothing</li>
<li>Gown  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Formal, Long, Flowy,Wedding (Bridal), Wedding Guest, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,WHITE,AA9313_WHITE_14,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9313 AA9313_White-Ivory_1.png,"Flowy Dress, A-Line, Long Sleeve, Satin, Elegant, Bridal clothing, Gown  ","Wedding (Bridal), Wedding Guest, Formal ",AA9313,long  ,Long Sleeve
aa9313,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_2.jpg,2,,,,,,
aa9313,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_3.jpg,3,,,,,,
aa9313,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9313_White-Ivory_4.jpg,4,,,,,,
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,IVORY,AA9314_IVORY_4,,shopify,2.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,IVORY,AA9314_IVORY_8,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,20.0,Color,IVORY,AA9314_IVORY_20,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,WHITE,AA9314_WHITE_4,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,WHITE,AA9314_WHITE_6,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,WHITE,AA9314_WHITE_8,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,Elegant Wedding Long Dress AA9314,"<p>Envision yourself captivating everyone at the next wedding as you glide down the aisle in this exquisite gown. Perfect for bridal occasions or as a standout piece for a bridesmaid. The delicate details and flowing silhouette make it ideal for any formal gathering, enhancing your natural elegance. Whether paired with a stunning bouquet or worn on its own, this dress ensures memorable moments captured in photographs. A timeless addition to your wardrobe, suitable for any celebratory event.  </p>
<ul>
<li>Flowing Dress</li>
<li>Long Sleeve</li>
<li>Floral</li>
<li>Exquisite Detailing</li>
<li>Formal Wear  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Long, Bridesmaid, Formal, Flowing,Wedding (Bridal), Bridesmaid, Wedding Guest  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,14.0,Color,WHITE,AA9314_WHITE_14,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9314 AA9314_White-Ivory_1.png,"Flowing Dress, Long Sleeve, Floral, Exquisite Detailing, Formal Wear  ","Wedding (Bridal), Bridesmaid, Wedding Guest ",AA9314,long  ,Long Sleeve
aa9314,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_2.jpg,2,,,,,,
aa9314,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_3.jpg,3,,,,,,
aa9314,,,,,,,,,,,,,,,,,,,,,,,https://ecomm-milano-images.s3.amazonaws.com/AA9314_White-Ivory_4.jpg,4,,,,,,
aa9315,Charming Wedding Long Dress AA9315,"<p>Elevate your special day with this stunning gown, perfect for brides seeking elegance. With intricate details that capture the essence of love, it’s ideal for a wedding ceremony or a romantic evening celebration. The design flows beautifully, ensuring you feel comfortable while making a statement. Perfectly suited for a bridal party, this dress allows you to shine alongside your loved ones in a picturesque setting.  </p>
<ul>
<li>Floral</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Flowing</li>
<li>Elegant  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Formal, Floral, Long,Wedding, Bridesmaid, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,2.0,Color,IVORY,AA9315_IVORY_2,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9315_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9315 AA9315_White-Ivory_1.png,"Floral, A-Line, Sleeveless, High Slit Gown, Satin, Flowing, Elegant  ","Wedding, Bridesmaid, Formal ",AA9315,long  ,Sleeveless
aa9315,Charming Wedding Long Dress AA9315,"<p>Elevate your special day with this stunning gown, perfect for brides seeking elegance. With intricate details that capture the essence of love, it’s ideal for a wedding ceremony or a romantic evening celebration. The design flows beautifully, ensuring you feel comfortable while making a statement. Perfectly suited for a bridal party, this dress allows you to shine alongside your loved ones in a picturesque setting.  </p>
<ul>
<li>Floral</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Flowing</li>
<li>Elegant  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Formal, Floral, Long,Wedding, Bridesmaid, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,4.0,Color,IVORY,AA9315_IVORY_4,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9315_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9315 AA9315_White-Ivory_1.png,"Floral, A-Line, Sleeveless, High Slit Gown, Satin, Flowing, Elegant  ","Wedding, Bridesmaid, Formal ",AA9315,long  ,Sleeveless
aa9315,Charming Wedding Long Dress AA9315,"<p>Elevate your special day with this stunning gown, perfect for brides seeking elegance. With intricate details that capture the essence of love, it’s ideal for a wedding ceremony or a romantic evening celebration. The design flows beautifully, ensuring you feel comfortable while making a statement. Perfectly suited for a bridal party, this dress allows you to shine alongside your loved ones in a picturesque setting.  </p>
<ul>
<li>Floral</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Flowing</li>
<li>Elegant  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Formal, Floral, Long,Wedding, Bridesmaid, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,6.0,Color,IVORY,AA9315_IVORY_6,,shopify,3.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9315_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9315 AA9315_White-Ivory_1.png,"Floral, A-Line, Sleeveless, High Slit Gown, Satin, Flowing, Elegant  ","Wedding, Bridesmaid, Formal ",AA9315,long  ,Sleeveless
aa9315,Charming Wedding Long Dress AA9315,"<p>Elevate your special day with this stunning gown, perfect for brides seeking elegance. With intricate details that capture the essence of love, it’s ideal for a wedding ceremony or a romantic evening celebration. The design flows beautifully, ensuring you feel comfortable while making a statement. Perfectly suited for a bridal party, this dress allows you to shine alongside your loved ones in a picturesque setting.  </p>
<ul>
<li>Floral</li>
<li>A-Line</li>
<li>Sleeveless</li>
<li>High Slit Gown</li>
<li>Satin</li>
<li>Flowing</li>
<li>Elegant  </li>
</ul>",ANDY ANAND COUTURE,long  ,"Wedding, Bridesmaid, Formal, Floral, Long,Wedding, Bridesmaid, Formal  ",TRUE,Apparel & Accessories > Clothing > Dresses,Size,8.0,Color,IVORY,AA9315_IVORY_8,,shopify,1.0,deny,manual,,,TRUE,TRUE,,https://ecomm-milano-images.s3.amazonaws.com/AA9315_White-Ivory_1.jpg,1,ANDY ANAND COUTURE aa9315 AA9315_White-Ivory_1.png,"Floral, A-Line, Sleeveless, High Slit Gown, Satin, Flowing, Elegant  ","Wedding, Bridesmaid, Formal ",AA9315,long  ,Sleeveless
